,verse_title_ISH,book_title_ISH,chapter_number_ISH,verse_number_ISH,scripture_text_ISH,verse_title_BOM,book_title_BOM,chapter_number_BOM,verse_number_BOM,scripture_text_BOM,scripture_cleaned_ISH,scripture_cleaned_BOM,similarity_score,similarity_category,word_count_ISH,word_count_BOM,bible_term_in_ISH,bible_term_in_BOM,Duhms_Class,bible_term_name_ISH,bible_term_name_BOM
2782,,,,,,Omni 1:29,Omni,1.0,29.0,"And it came to pass that they also took others to a considerable number, and took their journey again into the wilderness.",NA,came pass also took others considerable number took journey wilderness,0.0,,0,22,False,False,,,
2783,,,,,,Omni 1:30,Omni,1.0,30.0,"And I, Amaleki, had a brother, who also went with them; and I have not since known concerning them. And I am about to lie down in my grave; and these plates are full. And I make an end of my speaking.",NA,amaleki brother also went since known concerning lie grave plates full make end speaking,0.0,,0,42,False,False,,,
2784,,,,,,Words of Mormon 1:1,Words of Mormon,1.0,1.0,"And now I, Mormon, being about to deliver up the record which I have been making into the hands of my son Moroni, behold I have witnessed almost all the destruction of my people, the Nephites.",NA,mormon deliver record making hands son moroni behold witnessed almost destruction people nephites,0.0,,0,36,False,False,,,
2785,,,,,,Words of Mormon 1:2,Words of Mormon,1.0,2.0,"And it is many hundred years after the coming of Christ that I deliver these records into the hands of my son; and it supposeth me that he will witness the entire destruction of my people. But may God grant that he may survive them, that he may write somewhat concerning them, and somewhat concerning Christ, that perhaps some day it may profit them.",NA,many hundred years coming christ deliver records hands son supposeth witness entire destruction people may god grant may survive may write somewhat concerning somewhat concerning christ perhaps day may profit,0.0,,0,64,False,True,,,year
2786,,,,,,Words of Mormon 1:3,Words of Mormon,1.0,3.0,"And now, I speak somewhat concerning that which I have written; for after I had made an abridgment from the plates of Nephi, down to the reign of this king Benjamin, of whom Amaleki spake, I searched among the records which had been delivered into my hands, and I found these plates, which contained this small account of the prophets, from Jacob down to the reign of this king Benjamin, and also many of the words of Nephi.",NA,speak somewhat concerning written made abridgment plates nephi reign king benjamin amaleki spake searched among records delivered hands found plates contained small account prophets jacob reign king benjamin also many words nephi,0.0,,0,78,False,True,,,benjamin
2787,,,,,,Words of Mormon 1:4,Words of Mormon,1.0,4.0,"And the things which are upon these plates pleasing me, because of the prophecies of the coming of Christ; and my fathers knowing that many of them have been fulfilled; yea, and I also know that as many things as have been prophesied concerning us down to this day have been fulfilled, and as many as go beyond this day must surely come to pass--",NA,things upon plates pleasing prophecies coming christ fathers knowing many fulfilled yea also know many things prophesied concerning us day fulfilled many go beyond day must surely come pass,0.0,,0,65,False,True,,,christ
2788,,,,,,Words of Mormon 1:5,Words of Mormon,1.0,5.0,"Wherefore, I chose these things, to finish my record upon them, which remainder of my record I shall take from the plates of Nephi; and I cannot write the hundredth part of the things of my people.",NA,wherefore chose things finish record upon remainder record shall take plates nephi cannot write hundredth part things people,0.0,,0,37,False,False,,,
2789,,,,,,Words of Mormon 1:6,Words of Mormon,1.0,6.0,"But behold, I shall take these plates, which contain these prophesyings and revelations, and put them with the remainder of my record, for they are choice unto me; and I know they will be choice unto my brethren.",NA,behold shall take plates contain prophesyings revelations put remainder record choice unto know choice unto brethren,0.0,,0,38,False,True,,,revelation
2790,,,,,,Words of Mormon 1:7,Words of Mormon,1.0,7.0,"And I do this for a wise purpose; for thus it whispereth me, according to the workings of the Spirit of the Lord which is in me. And now, I do not know all things; but the Lord knoweth all things which are to come; wherefore, he worketh in me to do according to his will.",NA,wise purpose thus whispereth according workings spirit lord know things lord knoweth things come wherefore worketh according,0.0,,0,56,False,True,,,spirit
2791,,,,,,Words of Mormon 1:8,Words of Mormon,1.0,8.0,"And my prayer to God is concerning my brethren, that they may once again come to the knowledge of God, yea, the redemption of Christ; that they may once again be a delightsome people.",NA,prayer god concerning brethren may come knowledge god yea redemption christ may delightsome people,0.0,,0,34,False,True,,,prayer
2792,,,,,,Words of Mormon 1:9,Words of Mormon,1.0,9.0,"And now I, Mormon, proceed to finish out my record, which I take from the plates of Nephi; and I make it according to the knowledge and the understanding which God has given me.",NA,mormon proceed finish record take plates nephi make according knowledge understanding god given,0.0,,0,34,False,True,,,knowledge
2793,,,,,,Words of Mormon 1:10,Words of Mormon,1.0,10.0,"Wherefore, it came to pass that after Amaleki had delivered up these plates into the hands of king Benjamin, he took them and put them with the other plates, which contained records which had been handed down by the kings, from generation to generation until the days of king Benjamin.",NA,wherefore came pass amaleki delivered plates hands king benjamin took put plates contained records handed kings generation generation days king benjamin,0.0,,0,50,False,True,,,benjamin
2794,,,,,,Words of Mormon 1:11,Words of Mormon,1.0,11.0,"And they were handed down from king Benjamin, from generation to generation until they have fallen into my hands. And I, Mormon, pray to God that they may be preserved from this time henceforth. And I know that they will be preserved; for there are great things written upon them, out of which my people and their brethren shall be judged at the great and last day, according to the word of God which is written.",NA,handed king benjamin generation generation fallen hands mormon pray god may preserved time henceforth know preserved great things written upon people brethren shall judged great last day according word god written,0.0,,0,76,False,True,,,benjamin
2795,,,,,,Words of Mormon 1:12,Words of Mormon,1.0,12.0,"And now, concerning this king Benjamin--he had somewhat of contentions among his own people.",NA,concerning king benjamin somewhat contentions among people,0.0,,0,14,False,True,,,benjamin
2796,,,,,,Words of Mormon 1:13,Words of Mormon,1.0,13.0,"And it came to pass also that the armies of the Lamanites came down out of the land of Nephi, to battle against his people. But behold, king Benjamin gathered together his armies, and he did stand against them; and he did fight with the strength of his own arm, with the sword of Laban.",NA,came pass also armies lamanites came land nephi battle people behold king benjamin gathered together armies stand fight strength arm sword laban,0.0,,0,55,False,True,,,benjamin
2797,,,,,,Words of Mormon 1:14,Words of Mormon,1.0,14.0,"And in the strength of the Lord they did contend against their enemies, until they had slain many thousands of the Lamanites. And it came to pass that they did contend against the Lamanites until they had driven them out of all the lands of their inheritance.",NA,strength lord contend enemies slain many thousands lamanites came pass contend lamanites driven lands inheritance,0.0,,0,47,False,True,,,lord
2798,,,,,,Words of Mormon 1:15,Words of Mormon,1.0,15.0,"And it came to pass that after there had been false Christs, and their mouths had been shut, and they punished according to their crimes;",NA,came pass false christs mouths shut punished according crimes,0.0,,0,25,False,True,,,christ
2799,,,,,,Words of Mormon 1:16,Words of Mormon,1.0,16.0,"And after there had been false prophets, and false preachers and teachers among the people, and all these having been punished according to their crimes; and after there having been much contention and many dissensions away unto the Lamanites, behold, it came to pass that king Benjamin, with the assistance of the holy prophets who were among his people--",NA,false prophets false preachers teachers among people punished according crimes much contention many dissensions away unto lamanites behold came pass king benjamin assistance holy prophets among people,0.0,,0,59,False,True,,,prophet
2800,,,,,,Words of Mormon 1:17,Words of Mormon,1.0,17.0,"For behold, king Benjamin was a holy man, and he did reign over his people in righteousness; and there were many holy men in the land, and they did speak the word of God with power and with authority; and they did use much sharpness because of the stiffneckedness of the people--",NA,behold king benjamin holy man reign people righteousness many holy men land speak word god power authority use much sharpness stiffneckedness people,0.0,,0,52,False,True,,,benjamin
2801,,,,,,Words of Mormon 1:18,Words of Mormon,1.0,18.0,"Wherefore, with the help of these, king Benjamin, by laboring with all the might of his body and the faculty of his whole soul, and also the prophets, did once more establish peace in the land.",NA,wherefore help king benjamin laboring might body faculty whole soul also prophets establish peace land,0.0,,0,36,False,True,,,benjamin
